nombre,precio,date,time,change,open,high,low,volume
"Habas",37.72,"6/11/2007","11:21am",-0.23,37.78,37.83,37.62,2989469
"HON",56.98,"6/11/2007","11:21am",-0.40,57.25,57.40,56.91,1018183
"Frambuesa",46.01,"6/11/2007","11:21am",+0.31,45.80,46.29,45.46,3347656
"Naranja",103.27,"6/11/2007","11:21am",+0.20,102.87,103.63,102.50,1635600
"Bruselas",21.93,"6/11/2007","11:26am",+0.10,21.70,21.98,21.69,15018868
"Batata",62.58,"6/11/2007","11:21am",+0.45,62.89,62.89,62.15,2706422
"Rúcula",50.30,"6/11/2007","11:21am",-0.11,50.41,50.55,50.05,2419700
"Repollo",51.45,"6/11/2007","11:20am",-0.22,51.67,51.82,51.32,5160942
"Cebolla",51.46,"6/11/2007","11:20am",+0.05,51.47,51.62,50.98,1812914
"Cebollín",85.47,"6/11/2007","11:21am",-0.47,85.94,85.98,85.41,710100
"MO",70.20,"6/11/2007","11:21am",-0.10,70.25,70.30,69.76,2517457
"Puerro",50.48,"6/11/2007","11:21am",+0.34,50.30,50.64,50.04,3625200
"Mandarina",30.07,"6/11/2007","11:26am",+0.02,30.05,30.25,29.93,16343142
"Ajo",26.349,"6/11/2007","11:21am",-0.171,26.50,26.53,26.31,6275846
"Rabanito",62.98,"6/11/2007","11:21am",-0.09,62.80,63.12,62.75,2075846
"T",39.99,"6/11/2007","11:21am",-0.27,40.20,40.25,39.89,4085900
"Espinaca",69.76,"6/11/2007","11:21am",-0.47,69.85,70.20,69.51,714000
"Acelga",43.16,"6/11/2007","11:20am",+0.09,42.95,43.20,42.89,2522445
"Zanahoria",49.63,"6/11/2007","11:21am",-0.45,49.90,50.00,49.55,3096833
"Papa",82.91,"6/11/2007","11:21am",+0.23,82.68,83.11,82.35,3880100
"Lima",39.50,"6/11/2007","11:26am",-0.16,39.67,40.18,39.43,1352980
"Granada ",71.37,"6/11/2007","11:26am",-0.16,71.29,71.60,71.15,1345042
"Uva",63.03,"6/11/2007","11:26am",-0.01,62.79,63.12,62.42,1654030
"Ciruela",98.06,"6/11/2007","11:26am",-0.13,98.25,98.79,97.74,817500
"C",53.24,"6/11/2007","11:26am",-0.09,53.20,53.26,52.81,3004394
"Caqui",78.75,"6/11/2007","11:26am",+0.23,78.32,78.99,78.06,1112652
"Berenjena",50.80,"6/11/2007","11:26am",-0.33,51.13,51.21,50.59,1443900
"Lechuga",34.22,"6/11/2007","11:25am",+0.02,34.28,34.44,34.12,1977950
"Durazno",37.401,"6/11/2007","11:26am",+0.081,37.07,37.43,37.05,8549378
"Remolacha",31.18,"6/11/2007","11:26am",+0.18,31.00,31.62,30.90,5486579
"Habas",37.74,"6/11/2007","11:26am",-0.21,37.78,37.83,37.62,3055769
"HON",57.03,"6/11/2007","11:26am",-0.35,57.25,57.40,56.91,1098842
"Frambuesa",46.00,"6/11/2007","11:26am",+0.30,45.80,46.29,45.46,3418156
"Naranja",103.33,"6/11/2007","11:26am",+0.26,102.87,103.63,102.50,1657200
"Bruselas",21.94,"6/11/2007","11:31am",+0.11,21.70,21.98,21.69,15378550
"Batata",62.59,"6/11/2007","11:26am",+0.46,62.89,62.89,62.15,2772722
"Rúcula",50.38,"6/11/2007","11:26am",-0.03,50.41,50.55,50.05,2481600
"Repollo",51.45,"6/11/2007","11:26am",-0.22,51.67,51.82,51.32,5180942
"Cebolla",51.49,"6/11/2007","11:26am",+0.08,51.47,51.62,50.98,1867514
"Cebollín",85.45,"6/11/2007","11:25am",-0.49,85.94,85.98,85.39,738400
"MO",70.21,"6/11/2007","11:26am",-0.09,70.25,70.30,69.76,2582357
"Puerro",50.55,"6/11/2007","11:26am",+0.41,50.30,50.64,50.04,3773900
"Mandarina",30.05,"6/11/2007","11:31am",0.00,30.05,30.25,29.93,16793888
"Ajo",26.34,"6/11/2007","11:26am",-0.18,26.50,26.53,26.31,6551746
"Rabanito",62.99,"6/11/2007","11:26am",-0.08,62.80,63.12,62.75,2114846
"T",40.06,"6/11/2007","11:26am",-0.20,40.20,40.25,39.89,4212600
"Espinaca",69.73,"6/11/2007","11:25am",-0.50,69.85,70.20,69.51,725600
"Acelga",43.16,"6/11/2007","11:26am",+0.09,42.95,43.20,42.89,2595445
"Zanahoria",49.64,"6/11/2007","11:25am",-0.44,49.90,50.00,49.55,3167033
"Papa",82.89,"6/11/2007","11:26am",+0.21,82.68,83.11,82.35,4029000
"Lima",39.47,"6/11/2007","11:31am",-0.19,39.67,40.18,39.43,1409980
"Granada ",71.48,"6/11/2007","11:31am",-0.05,71.29,71.60,71.15,1424042
"Uva",63.07,"6/11/2007","11:30am",+0.03,62.79,63.14,62.42,1695430
"Ciruela",98.00,"6/11/2007","11:31am",-0.19,98.25,98.79,97.74,865400
"C",53.31,"6/11/2007","11:31am",-0.02,53.20,53.31,52.81,3119094
"Caqui",78.72,"6/11/2007","11:31am",+0.20,78.32,78.99,78.06,1140252
"Berenjena",50.75,"6/11/2007","11:31am",-0.38,51.13,51.21,50.59,1474900
"Lechuga",34.20,"6/11/2007","11:30am",0.00,34.28,34.44,34.12,2013250
"Durazno",37.41,"6/11/2007","11:31am",+0.09,37.07,37.44,37.05,8715001
"Remolacha",31.23,"6/11/2007","11:31am",+0.23,31.00,31.62,30.90,5548179
"Habas",37.72,"6/11/2007","11:30am",-0.23,37.78,37.83,37.62,3183869
"HON",57.01,"6/11/2007","11:31am",-0.37,57.25,57.40,56.91,1290742
"Frambuesa",45.99,"6/11/2007","11:31am",+0.29,45.80,46.29,45.46,3514456
"Naranja",103.31,"6/11/2007","11:31am",+0.24,102.87,103.63,102.50,1841300
"Bruselas",21.94,"6/11/2007","11:36am",+0.11,21.70,21.98,21.69,15795668
"Batata",62.59,"6/11/2007","11:31am",+0.46,62.89,62.89,62.15,2811022
"Rúcula",50.41,"6/11/2007","11:30am",0.00,50.41,50.55,50.05,2553800
"Repollo",51.45,"6/11/2007","11:30am",-0.22,51.67,51.82,51.32,5207142
"Cebolla",51.47,"6/11/2007","11:30am",+0.06,51.47,51.62,50.98,1913314
"Cebollín",85.41,"6/11/2007","11:31am",-0.53,85.94,85.98,85.39,805100
"MO",70.36,"6/11/2007","11:31am",+0.06,70.25,70.36,69.76,2672857
"Puerro",50.55,"6/11/2007","11:31am",+0.41,50.30,50.64,50.04,3841500
"Mandarina",30.09,"6/11/2007","11:36am",+0.04,30.05,30.25,29.93,17107810
"Ajo",26.35,"6/11/2007","11:31am",-0.17,26.50,26.53,26.31,6720346
"Rabanito",62.98,"6/11/2007","11:31am",-0.09,62.80,63.12,62.75,2155746
"T",40.07,"6/11/2007","11:31am",-0.19,40.20,40.25,39.89,4436800
"Espinaca",69.74,"6/11/2007","11:31am",-0.49,69.85,70.20,69.51,757000
"Acelga",43.18,"6/11/2007","11:31am",+0.11,42.95,43.22,42.89,2918545
"Zanahoria",49.66,"6/11/2007","11:31am",-0.42,49.90,50.00,49.55,3258333
"Papa",82.92,"6/11/2007","11:31am",+0.24,82.68,83.11,82.35,4163200
"Lima",39.50,"6/11/2007","11:36am",-0.16,39.67,40.18,39.43,1444680
"Granada ",71.48,"6/11/2007","11:35am",-0.05,71.29,71.60,71.15,1468642
"Uva",63.0703,"6/11/2007","11:35am",+0.0303,62.79,63.14,62.42,1717830
"Ciruela",98.0028,"6/11/2007","11:36am",-0.1872,98.25,98.79,97.74,951000
"C",53.34,"6/11/2007","11:36am",+0.01,53.20,53.37,52.81,3207894
"Caqui",78.66,"6/11/2007","11:36am",+0.14,78.32,78.99,78.06,1150952
"Berenjena",50.73,"6/11/2007","11:36am",-0.40,51.13,51.21,50.59,1500000
"Lechuga",34.19,"6/11/2007","11:36am",-0.01,34.28,34.44,34.12,2167150
"Durazno",37.38,"6/11/2007","11:36am",+0.06,37.07,37.44,37.05,9041801
"Remolacha",31.25,"6/11/2007","11:35am",+0.25,31.00,31.62,30.90,5608979
"Habas",37.75,"6/11/2007","11:36am",-0.20,37.78,37.83,37.62,3269369
"HON",56.98,"6/11/2007","11:36am",-0.40,57.25,57.40,56.91,1330742
"Frambuesa",45.94,"6/11/2007","11:36am",+0.24,45.80,46.29,45.46,3621556
"Naranja",103.28,"6/11/2007","11:36am",+0.21,102.87,103.63,102.50,1859400
"Bruselas",21.97,"6/11/2007","11:41am",+0.14,21.70,21.98,21.69,16127869
"Batata",62.56,"6/11/2007","11:35am",+0.43,62.89,62.89,62.15,2852322
"Rúcula",50.43,"6/11/2007","11:36am",+0.02,50.41,50.55,50.05,2656300
"Repollo",51.40,"6/11/2007","11:36am",-0.27,51.67,51.82,51.32,5232342
"Cebolla",51.47,"6/11/2007","11:35am",+0.06,51.47,51.62,50.98,1953314
"Cebollín",85.43,"6/11/2007","11:35am",-0.51,85.94,85.98,85.39,828900
"MO",70.39,"6/11/2007","11:35am",+0.09,70.25,70.48,69.76,2823257
"Puerro",50.551,"6/11/2007","11:36am",+0.411,50.30,50.64,50.04,3911800
"Mandarina",30.11,"6/11/2007","11:41am",+0.06,30.05,30.25,29.93,17353272
"Ajo",26.38,"6/11/2007","11:36am",-0.14,26.50,26.53,26.31,6992796
"Rabanito",62.93,"6/11/2007","11:35am",-0.14,62.80,63.12,62.75,2196846
"T",40.03,"6/11/2007","11:35am",-0.23,40.20,40.25,39.89,4610000
"Espinaca",69.77,"6/11/2007","11:35am",-0.46,69.85,70.20,69.51,788900
"Acelga",43.18,"6/11/2007","11:35am",+0.11,42.95,43.22,42.89,2997845
"Zanahoria",49.74,"6/11/2007","11:36am",-0.34,49.90,50.00,49.55,3415433
"Papa",83.04,"6/11/2007","11:36am",+0.36,82.68,83.11,82.35,4297200
"Lima",39.53,"6/11/2007","11:41am",-0.13,39.67,40.18,39.43,1481180
"Granada ",71.53,"6/11/2007","11:41am",0.00,71.29,71.60,71.15,1498042
"Uva",63.07,"6/11/2007","11:41am",+0.03,62.79,63.14,62.42,1760630
"Ciruela",98.06,"6/11/2007","11:41am",-0.13,98.25,98.79,97.74,968400
"C",53.41,"6/11/2007","11:41am",+0.08,53.20,53.41,52.81,3275394
"Caqui",78.72,"6/11/2007","11:41am",+0.20,78.32,78.99,78.06,1165852
"Berenjena",50.77,"6/11/2007","11:41am",-0.36,51.13,51.21,50.59,1523000
"Lechuga",34.19,"6/11/2007","11:41am",-0.01,34.28,34.44,34.12,2223450
"Durazno",37.42,"6/11/2007","11:41am",+0.10,37.07,37.44,37.05,9239801
"Remolacha",31.30,"6/11/2007","11:41am",+0.30,31.00,31.62,30.90,5699079
"Habas",37.75,"6/11/2007","11:41am",-0.20,37.78,37.83,37.62,3307869
"HON",56.99,"6/11/2007","11:41am",-0.39,57.25,57.40,56.91,1376642
"Frambuesa",45.96,"6/11/2007","11:41am",+0.26,45.80,46.29,45.46,3706756
"Naranja",103.44,"6/11/2007","11:41am",+0.37,102.87,103.63,102.50,1880700
"Bruselas",21.97,"6/11/2007","11:45am",+0.14,21.70,21.98,21.69,16406027
"Batata",62.64,"6/11/2007","11:41am",+0.51,62.89,62.89,62.15,2899022
"Rúcula",50.50,"6/11/2007","11:41am",+0.09,50.41,50.55,50.05,2715800
"Repollo",51.45,"6/11/2007","11:41am",-0.22,51.67,51.82,51.32,5260042
"Cebolla",51.49,"6/11/2007","11:40am",+0.08,51.47,51.62,50.98,2029314
"Cebollín",85.52,"6/11/2007","11:41am",-0.42,85.94,85.98,85.39,843500
"MO",70.47,"6/11/2007","11:41am",+0.17,70.25,70.50,69.76,3705557
"Puerro",50.65,"6/11/2007","11:41am",+0.51,50.30,50.65,50.04,4091400
"Mandarina",30.135,"6/11/2007","11:46am",+0.085,30.05,30.25,29.93,17741848
"Ajo",26.42,"6/11/2007","11:41am",-0.10,26.50,26.53,26.31,7347396
"Rabanito",63.00,"6/11/2007","11:41am",-0.07,62.80,63.12,62.75,2256146
"T",40.09,"6/11/2007","11:41am",-0.17,40.20,40.25,39.89,4805400
"Espinaca",69.82,"6/11/2007","11:40am",-0.41,69.85,70.20,69.51,796500
"Acelga",43.23,"6/11/2007","11:40am",+0.16,42.95,43.23,42.89,3077145
"Zanahoria",49.81,"6/11/2007","11:41am",-0.27,49.90,50.00,49.55,3532333
"Papa",83.18,"6/11/2007","11:41am",+0.50,82.68,83.18,82.35,4455700
"Lima",39.54,"6/11/2007","11:46am",-0.12,39.67,40.18,39.43,1499880
"Granada ",71.59,"6/11/2007","11:45am",+0.06,71.29,71.61,71.15,1522942
"Uva",63.09,"6/11/2007","11:46am",+0.05,62.79,63.14,62.42,1799530
"Ciruela",98.01,"6/11/2007","11:46am",-0.18,98.25,98.79,97.74,1016800
"C",53.48,"6/11/2007","11:46am",+0.15,53.20,53.52,52.81,3465694
"Caqui",78.7346,"6/11/2007","11:45am",+0.2146,78.32,78.99,78.06,1189152
"Berenjena",50.72,"6/11/2007","11:46am",-0.41,51.13,51.21,50.59,1542800
"Lechuga",34.202,"6/11/2007","11:46am",+0.002,34.28,34.44,34.12,2263250
"Durazno",37.43,"6/11/2007","11:46am",+0.11,37.07,37.44,37.05,9402901
"Remolacha",31.30,"6/11/2007","11:46am",+0.30,31.00,31.62,30.90,5791779
"Habas",37.74,"6/11/2007","11:46am",-0.21,37.78,37.83,37.62,3438769
"HON",57.01,"6/11/2007","11:45am",-0.37,57.25,57.40,56.91,1411942
"Frambuesa",45.99,"6/11/2007","11:46am",+0.29,45.80,46.29,45.46,3780456
"Naranja",103.53,"6/11/2007","11:46am",+0.46,102.87,103.63,102.50,1931500
"Bruselas",21.98,"6/11/2007","11:51am",+0.15,21.70,21.98,21.69,16615722
"Batata",62.64,"6/11/2007","11:45am",+0.51,62.89,62.89,62.15,2931522
"Rúcula",50.52,"6/11/2007","11:46am",+0.11,50.41,50.55,50.05,2820200
"Repollo",51.48,"6/11/2007","11:45am",-0.19,51.67,51.82,51.32,5289842
"Cebolla",51.54,"6/11/2007","11:45am",+0.13,51.47,51.62,50.98,2063014
"Cebollín",85.53,"6/11/2007","11:46am",-0.41,85.94,85.98,85.39,860900
"MO",70.30,"6/11/2007","11:46am",0.00,70.25,70.50,69.76,3796557
"Puerro",50.73,"6/11/2007","11:46am",+0.59,50.30,50.74,50.04,4201600
"Mandarina",30.1603,"6/11/2007","11:50am",+0.1103,30.05,30.25,29.93,18232994
"Ajo",26.43,"6/11/2007","11:46am",-0.09,26.50,26.53,26.31,7612046
"Rabanito",62.95,"6/11/2007","11:45am",-0.12,62.80,63.12,62.75,2315446
"T",40.14,"6/11/2007","11:46am",-0.12,40.20,40.25,39.89,4928500
"Espinaca",69.83,"6/11/2007","11:46am",-0.40,69.85,70.20,69.51,808300
"Acelga",43.25,"6/11/2007","11:45am",+0.18,42.95,43.26,42.89,3194645
"Zanahoria",49.81,"6/11/2007","11:46am",-0.27,49.90,50.00,49.55,3691733
"Papa",83.20,"6/11/2007","11:46am",+0.52,82.68,83.25,82.35,4596200
"Lima",39.59,"6/11/2007","11:51am",-0.07,39.67,40.18,39.43,1549580
"Granada ",71.62,"6/11/2007","11:51am",+0.09,71.29,71.68,71.15,1587442
"Uva",63.09,"6/11/2007","11:51am",+0.05,62.79,63.19,62.42,1825430
"Ciruela",97.98,"6/11/2007","11:50am",-0.21,98.25,98.79,97.74,1036600
"C",53.52,"6/11/2007","11:50am",+0.19,53.20,53.57,52.81,3665594
"Caqui",78.78,"6/11/2007","11:51am",+0.26,78.32,78.99,78.06,1234052
"Berenjena",50.74,"6/11/2007","11:51am",-0.39,51.13,51.21,50.59,1579200
"Lechuga",34.23,"6/11/2007","11:51am",+0.03,34.28,34.44,34.12,2335050
"Durazno",37.469,"6/11/2007","11:51am",+0.149,37.07,37.48,37.05,9637101
"Remolacha",31.31,"6/11/2007","11:50am",+0.31,31.00,31.62,30.90,5900779
"Habas",37.77,"6/11/2007","11:51am",-0.18,37.78,37.83,37.62,3574469
"HON",56.99,"6/11/2007","11:50am",-0.39,57.25,57.40,56.91,1469142
"Frambuesa",46.0616,"6/11/2007","11:50am",+0.3616,45.80,46.29,45.46,3886556
"Naranja",103.70,"6/11/2007","11:51am",+0.63,102.87,103.71,102.50,1993700
"Bruselas",22.01,"6/11/2007","11:56am",+0.18,21.70,22.01,21.69,17848980
"Batata",62.719,"6/11/2007","11:51am",+0.589,62.89,62.89,62.15,3194722
"Rúcula",50.53,"6/11/2007","11:51am",+0.12,50.41,50.55,50.05,2963700
"Repollo",51.50,"6/11/2007","11:50am",-0.17,51.67,51.82,51.32,5313142
"Cebolla",51.52,"6/11/2007","11:51am",+0.11,51.47,51.62,50.98,2105814
"Cebollín",85.53,"6/11/2007","11:50am",-0.41,85.94,85.98,85.39,879300
"MO",70.43,"6/11/2007","11:50am",+0.13,70.25,70.50,69.76,3873057
"Puerro",50.78,"6/11/2007","11:51am",+0.64,50.30,50.87,50.04,4316300
"Mandarina",30.18,"6/11/2007","11:56am",+0.13,30.05,30.25,29.93,18458900
"Ajo",26.50,"6/11/2007","11:51am",-0.02,26.50,26.53,26.31,7882446
"Rabanito",63.04,"6/11/2007","11:50am",-0.03,62.80,63.12,62.75,2384246
"T",40.15,"6/11/2007","11:51am",-0.11,40.20,40.25,39.89,5143600
"Espinaca",69.85,"6/11/2007","11:50am",-0.38,69.85,70.20,69.51,824600
"Acelga",43.29,"6/11/2007","11:51am",+0.22,42.95,43.30,42.89,3253445
"Zanahoria",49.84,"6/11/2007","11:51am",-0.24,49.90,50.00,49.55,3812233
"Papa",83.26,"6/11/2007","11:51am",+0.58,82.68,83.35,82.35,4722700
"Lima",39.62,"6/11/2007","11:56am",-0.04,39.67,40.18,39.43,1573080
"Granada ",71.6254,"6/11/2007","11:56am",+0.0954,71.29,71.68,71.15,1630242
"Uva",63.14,"6/11/2007","11:56am",+0.10,62.79,63.19,62.42,1839830
"Ciruela",97.97,"6/11/2007","11:55am",-0.22,98.25,98.79,97.74,1056000
"C",53.58,"6/11/2007","11:56am",+0.25,53.20,53.58,52.81,3892094
"Caqui",78.76,"6/11/2007","11:55am",+0.24,78.32,78.99,78.06,1252852
"Berenjena",50.73,"6/11/2007","11:56am",-0.40,51.13,51.21,50.59,1632600
"Lechuga",34.24,"6/11/2007","11:56am",+0.04,34.28,34.44,34.12,2414850
"Durazno",37.44,"6/11/2007","11:56am",+0.12,37.07,37.49,37.05,9766201
"Remolacha",31.32,"6/11/2007","11:56am",+0.32,31.00,31.62,30.90,5949301
"Habas",37.74,"6/11/2007","11:56am",-0.21,37.78,37.83,37.62,3692669
"HON",57.00,"6/11/2007","11:56am",-0.38,57.25,57.40,56.91,1521042
"Frambuesa",46.10,"6/11/2007","11:56am",+0.40,45.80,46.29,45.46,4001456
"Naranja",103.62,"6/11/2007","11:56am",+0.55,102.87,103.71,102.50,2026100
"Bruselas",22.00,"6/11/2007","12:01pm",+0.17,21.70,22.01,21.69,18388938
"Batata",62.66,"6/11/2007","11:55am",+0.53,62.89,62.89,62.15,3236322
"Rúcula",50.54,"6/11/2007","11:56am",+0.13,50.41,50.56,50.05,3019600
"Repollo",51.52,"6/11/2007","11:55am",-0.15,51.67,51.82,51.32,5345042
"Cebolla",51.53,"6/11/2007","11:56am",+0.12,51.47,51.62,50.98,2134514
"Cebollín",85.44,"6/11/2007","11:56am",-0.50,85.94,85.98,85.39,905400
"MO",70.42,"6/11/2007","11:56am",+0.12,70.25,70.50,69.76,3926257
"Puerro",50.79,"6/11/2007","11:56am",+0.65,50.30,50.87,50.04,4401700
"Mandarina",30.18,"6/11/2007","12:01pm",+0.13,30.05,30.25,29.93,18749244
"Ajo",26.46,"6/11/2007","11:56am",-0.06,26.50,26.53,26.31,8528842
"Rabanito",63.04,"6/11/2007","11:56am",-0.03,62.80,63.12,62.75,2418246
"T",40.16,"6/11/2007","11:56am",-0.10,40.20,40.25,39.89,5294500
"Espinaca",69.8227,"6/11/2007","11:56am",-0.4073,69.85,70.20,69.51,840000
"Acelga",43.28,"6/11/2007","11:56am",+0.21,42.95,43.31,42.89,3317345
"Zanahoria",49.87,"6/11/2007","11:56am",-0.21,49.90,50.00,49.55,3928833
"Papa",83.30,"6/11/2007","11:56am",+0.62,82.68,83.39,82.35,4932400
"Lima",39.615,"6/11/2007","12:00pm",-0.045,39.67,40.18,39.43,1587980
"Granada ",71.63,"6/11/2007","12:01pm",+0.10,71.29,71.68,71.15,1669942
"Uva",63.142,"6/11/2007","12:01pm",+0.102,62.79,63.19,62.42,1852230
"Ciruela",98.00,"6/11/2007","12:01pm",-0.19,98.25,98.79,97.74,1079000
"C",53.53,"6/11/2007","12:01pm",+0.20,53.20,53.58,52.81,3992194
"Caqui",78.76,"6/11/2007","12:01pm",+0.24,78.32,78.99,78.06,1270152
"Berenjena",50.69,"6/11/2007","12:01pm",-0.44,51.13,51.21,50.59,1671400
"Lechuga",34.21,"6/11/2007","12:00pm",+0.01,34.28,34.44,34.12,2450550
"Durazno",37.425,"6/11/2007","12:01pm",+0.105,37.07,37.49,37.05,9895501
"Remolacha",31.32,"6/11/2007","12:00pm",+0.32,31.00,31.62,30.90,5989901
"Habas",37.75,"6/11/2007","12:01pm",-0.20,37.78,37.83,37.62,3816469
"HON",57.00,"6/11/2007","12:01pm",-0.38,57.25,57.40,56.91,1543942
"Frambuesa",46.12,"6/11/2007","12:01pm",+0.42,45.80,46.29,45.46,4076156
"Naranja",103.63,"6/11/2007","12:00pm",+0.56,102.87,103.71,102.50,2060500
"Bruselas",21.99,"6/11/2007","12:06pm",+0.16,21.70,22.02,21.69,18564224
"Batata",62.631,"6/11/2007","12:01pm",+0.501,62.89,62.89,62.15,3282922
"Rúcula",50.60,"6/11/2007","12:01pm",+0.19,50.41,50.60,50.05,3118700
"Repollo",51.53,"6/11/2007","12:00pm",-0.14,51.67,51.82,51.32,5393742
"Cebolla",51.50,"6/11/2007","12:01pm",+0.09,51.47,51.62,50.98,2171014
"Cebollín",85.43,"6/11/2007","12:00pm",-0.51,85.94,85.98,85.39,922700
"MO",70.40,"6/11/2007","12:01pm",+0.10,70.25,70.50,69.76,3957957
"Puerro",50.7475,"6/11/2007","12:01pm",+0.6075,50.30,50.87,50.04,4475600
"Mandarina",30.1597,"6/11/2007","12:06pm",+0.1097,30.05,30.25,29.93,18960388
"Ajo",26.46,"6/11/2007","12:01pm",-0.06,26.50,26.53,26.31,8624142
"Rabanito",63.03,"6/11/2007","12:01pm",-0.04,62.80,63.12,62.75,2475246
"T",40.20,"6/11/2007","12:01pm",-0.06,40.20,40.25,39.89,5445500
"Espinaca",69.83,"6/11/2007","12:00pm",-0.40,69.85,70.20,69.51,860200
"Acelga",43.28,"6/11/2007","12:00pm",+0.21,42.95,43.31,42.89,3361245
"Zanahoria",49.87,"6/11/2007","12:01pm",-0.21,49.90,50.00,49.55,4143733
"Papa",83.40,"6/11/2007","12:01pm",+0.72,82.68,83.46,82.35,5119800
"Lima",39.61,"6/11/2007","12:06pm",-0.05,39.67,40.18,39.43,1627080
"Granada ",71.68,"6/11/2007","12:06pm",+0.15,71.29,71.68,71.15,1706542
"Uva",63.0546,"6/11/2007","12:05pm",+0.0146,62.79,63.19,62.42,1880930
"Ciruela",97.92,"6/11/2007","12:06pm",-0.27,98.25,98.79,97.74,1090100
"C",53.55,"6/11/2007","12:06pm",+0.22,53.20,53.65,52.81,4319594
"Caqui",78.74,"6/11/2007","12:06pm",+0.22,78.32,78.99,78.06,1288152
"Berenjena",50.70,"6/11/2007","12:06pm",-0.43,51.13,51.21,50.59,1732500
"Lechuga",34.22,"6/11/2007","12:06pm",+0.02,34.28,34.44,34.12,2493950
"Durazno",37.4227,"6/11/2007","12:06pm",+0.1027,37.07,37.49,37.05,10023701
"Remolacha",31.32,"6/11/2007","12:06pm",+0.32,31.00,31.62,30.90,6029201
"Habas",37.7401,"6/11/2007","12:06pm",-0.2099,37.78,37.83,37.62,3862469
"HON",57.00,"6/11/2007","12:06pm",-0.38,57.25,57.40,56.91,1627642
"Frambuesa",46.10,"6/11/2007","12:06pm",+0.40,45.80,46.29,45.46,4113656
"Naranja",103.67,"6/11/2007","12:06pm",+0.60,102.87,103.71,102.50,2085800
"Bruselas",21.99,"6/11/2007","12:11pm",+0.16,21.70,22.02,21.69,18898568
"Batata",62.62,"6/11/2007","12:06pm",+0.49,62.89,62.89,62.15,3318522
"Rúcula",50.60,"6/11/2007","12:06pm",+0.19,50.41,50.62,50.05,3165700
"Repollo",51.52,"6/11/2007","12:05pm",-0.15,51.67,51.82,51.32,5416242
"Cebolla",51.47,"6/11/2007","12:06pm",+0.06,51.47,51.62,50.98,2192514
"Cebollín",85.41,"6/11/2007","12:05pm",-0.53,85.94,85.98,85.39,941800
"MO",70.41,"6/11/2007","12:06pm",+0.11,70.25,70.50,69.76,3992557
"Puerro",50.75,"6/11/2007","12:06pm",+0.61,50.30,50.87,50.04,4518500
"Mandarina",30.13,"6/11/2007","12:11pm",+0.08,30.05,30.25,29.93,19296222
"Ajo",26.43,"6/11/2007","12:06pm",-0.09,26.50,26.53,26.31,8765142
"Rabanito",63.02,"6/11/2007","12:06pm",-0.05,62.80,63.12,62.75,2498846
"T",40.18,"6/11/2007","12:06pm",-0.08,40.20,40.25,39.89,5544800
"Espinaca",69.89,"6/11/2007","12:05pm",-0.34,69.85,70.20,69.51,873700
"Acelga",43.32,"6/11/2007","12:06pm",+0.25,42.95,43.34,42.89,3454720
"Zanahoria",49.84,"6/11/2007","12:06pm",-0.24,49.90,50.00,49.55,4217433
"Papa",83.40,"6/11/2007","12:06pm",+0.72,82.68,83.48,82.35,5317100
"Lima",39.57,"6/11/2007","12:11pm",-0.09,39.67,40.18,39.43,1657480
"Granada ",71.68,"6/11/2007","12:11pm",+0.15,71.29,71.70,71.15,1754142
"Uva",63.01,"6/11/2007","12:11pm",-0.03,62.79,63.19,62.42,1905230
"Ciruela",97.856,"6/11/2007","12:11pm",-0.334,98.25,98.79,97.74,1115200
"C",53.57,"6/11/2007","12:11pm",+0.24,53.20,53.65,52.81,4395794
"Caqui",78.82,"6/11/2007","12:10pm",+0.30,78.32,78.99,78.06,1308952
"Berenjena",50.71,"6/11/2007","12:10pm",-0.42,51.13,51.21,50.59,1760700
"Lechuga",34.23,"6/11/2007","12:11pm",+0.03,34.28,34.44,34.12,2537850
"Durazno",37.4025,"6/11/2007","12:11pm",+0.0825,37.07,37.49,37.05,10173701
"Remolacha",31.27,"6/11/2007","12:11pm",+0.27,31.00,31.62,30.90,6100601
"Habas",37.75,"6/11/2007","12:11pm",-0.20,37.78,37.83,37.62,4021569
"HON",57.00,"6/11/2007","12:11pm",-0.38,57.25,57.40,56.91,1666742
"Frambuesa",46.08,"6/11/2007","12:10pm",+0.38,45.80,46.29,45.46,4173956
"Naranja",103.56,"6/11/2007","12:11pm",+0.49,102.87,103.71,102.50,2111700
"Bruselas",21.98,"6/11/2007","12:16pm",+0.15,21.70,22.02,21.69,18999740
"Batata",62.56,"6/11/2007","12:11pm",+0.43,62.89,62.89,62.15,3392622
"Rúcula",50.60,"6/11/2007","12:11pm",+0.19,50.41,50.62,50.05,3283000
"Repollo",51.53,"6/11/2007","12:11pm",-0.14,51.67,51.82,51.32,5438042
"Cebolla",51.455,"6/11/2007","12:11pm",+0.045,51.47,51.62,50.98,2250714
"Cebollín",85.32,"6/11/2007","12:11pm",-0.62,85.94,85.98,85.32,975500
"MO",70.38,"6/11/2007","12:11pm",+0.08,70.25,70.50,69.76,4010457
"Puerro",50.75,"6/11/2007","12:10pm",+0.61,50.30,50.87,50.04,4599200
"Mandarina",30.13,"6/11/2007","12:16pm",+0.08,30.05,30.25,29.93,19453430
"Ajo",26.38,"6/11/2007","12:11pm",-0.14,26.50,26.53,26.31,9435387
"Rabanito",63.01,"6/11/2007","12:11pm",-0.06,62.80,63.12,62.75,2550946
